song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id,artist_follower_no,artist_genres,artist_popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,birth_year,artist_country,gender,band,repetitions_rate,mean_sentence_len,mean_word_len,unique_words_rate,total_words,total_char,count_word_i,count_word_you,count_word_oh,count_word_know,count_word_it,count_word_like,count_word_got,count_word_and,count_word_yeah,count_word_we,count_word_one,count_word_love,count_word_the,count_word_go,count_word_time,count_word_get,count_word_me,count_word_when,count_word_come,count_word_all
Oh Comely,41WcmdweTbIJAc8tiOR6xw,1998-02-20,49,498146,False,Neutral Milk Hotel,2ooIqOf4X2uz4mMptXCtie,588214,"['alternative rock', 'anti-folk', 'chamber pop', 'elephant 6', 'indie pop', 'indie rock', 'lo-fi']",54,0.744,0.365,0.357,1.97e-05,4.0,0.11,-6.227,0.0,0.0343,118.436,3.0,0.117,,United States,,False,55.03,38.53,5.71,0.35,393.0,1653.0,6.0,14.0,4.0,5.0,2.0,1.0,0.0,13.0,0.0,4.0,1.0,0.0,8.0,0.0,1.0,0.0,7.0,2.0,0.0,14.0
Age of Consent - 2015 Remaster,2EEinN4Zk8MUv4OQuLsTBj,1983-05-02,65,315333,False,New Order,0yNLKJebCb8Aueb54LYya3,1747999,"['art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",64,0.00101,0.372,0.91,0.0944,2.0,0.13,-5.559,1.0,0.0392,161.964,4.0,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonight You're Perfect,3ym8RPF4EQPqtW0v8G44BT,2013-05-17,49,202106,False,New Politics,3RbyaF3Pq6iDUKNp04AIcU,286280,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",49,0.00184,0.583,0.719,0.0356,6.0,0.0919,-5.643,1.0,0.035,123.999,4.0,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You Get What You Give,1Cwsd5xI8CajJz795oy4XF,1998-01-01,75,300773,False,New Radicals,0Grjlu7ncIuCaSYvCs9fcd,193804,['pop rock'],57,0.17,0.621,0.901,0.0,2.0,0.0875,-5.396,1.0,0.0302,113.967,4.0,0.744,,United States,,False,36.58,23.04,5.11,0.39,363.0,1358.0,4.0,22.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,13.0,3.0,1.0,9.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0
Lonesome L.A. Cowboy,6vOV8fmbk16LYgL2CQ64ih,1973,48,243000,False,New Riders of the Purple Sage,2D3v3HJ9k3UzehaewnT3QA,84915,"['blues rock', 'cosmic american', 'country rock', 'folk rock', 'jam band', 'psychedelic rock', 'roots rock', 'southern rock']",38,0.52,0.643,0.638,0.0,9.0,0.101,-13.745,1.0,0.033,123.705,4.0,0.74,,United States,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
We Believe,1dtzjTkNecIRAL4X3u4CtL,2013-01-01,56,261693,False,Newsboys,1SZMaiNHfdUuU0qZKZ6y62,1034491,"['ccm', 'christian alternative rock', 'christian music', 'worship']",56,0.0319,0.519,0.76,1.59e-05,2.0,0.241,-4.41,1.0,0.0349,130.03,4.0,0.149,,Australia,,True,35.44,29.21,5.5,0.2,281.0,1129.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,35.0,2.0,2.0,20.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
God's Not Dead (Like A Lion),0eI19vR5WZ12fuYcEFUVkw,2011-01-01,61,258453,False,Newsboys,1SZMaiNHfdUuU0qZKZ6y62,1034491,"['ccm', 'christian alternative rock', 'christian music', 'worship']",56,0.000479,0.516,0.905,0.0,11.0,0.198,-5.613,1.0,0.0399,129.999,4.0,0.612,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Your Love Never Fails,1KedGIK1fpqpl56GkW5VgB,2011-01-01,53,218200,False,Newsboys,1SZMaiNHfdUuU0qZKZ6y62,1034491,"['ccm', 'christian alternative rock', 'christian music', 'worship']",56,0.00109,0.664,0.852,0.0,10.0,0.0765,-5.341,1.0,0.0521,115.0,4.0,0.558,,Australia,,True,22.37,29.59,4.93,0.32,139.0,534.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
Real,0ZFayEwoO5qqYjsOi8YDjO,2016-04-22,62,263040,False,Nflo,0GXYvbDI6Ex7QzPNhA92M5,53,,0,0.268,0.714,0.861,0.0,1.0,0.21,-6.078,1.0,0.189,135.033,4.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slow Hands,2cOUlop2ZakjOKe4WinesN,2017-10-20,75,188174,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.011,0.735,0.425,0.0,0.0,0.055,-6.648,1.0,0.0464,85.896,4.0,0.848,1993.0,Ireland,,False,37.81,31.33,4.95,0.15,281.0,1038.0,27.0,14.0,0.0,8.0,1.0,4.0,1.0,5.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0
Too Much To Ask,39jXnbACjiaiTwwhsr5sY5,2017-10-20,70,223043,True,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.371,0.443,0.533,0.0,0.0,0.128,-6.548,1.0,0.0396,77.344,4.0,0.201,1993.0,Ireland,,False,42.59,29.74,5.23,0.14,326.0,1103.0,17.0,21.0,2.0,0.0,13.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,9.0,0.0,4.0,0.0,6.0,1.0,1.0,5.0
"Too Much To Ask - Recorded At RAK Studios, London",3GInDh3WMfEmAIQcopehGS,2017-12-13,38,217931,True,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.596,0.462,0.389,0.0,0.0,0.0905,-11.173,1.0,0.0342,78.171,4.0,0.334,1993.0,Ireland,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
On The Loose - Alternate Version,6dZCLi6gvHmEDOq3zqmuUb,2018-02-16,40,158922,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.0321,0.689,0.647,0.0,11.0,0.0693,-5.157,0.0,0.046,125.088,4.0,0.897,1993.0,Ireland,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
This Town,0qvzXomUDJVaUboy2wMfiS,2017-10-20,78,232852,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.712,0.677,0.401,0.0,9.0,0.116,-8.467,1.0,0.0308,111.825,4.0,0.195,1993.0,Ireland,,False,43.64,34.25,5.28,0.2,344.0,1344.0,18.0,26.0,0.0,1.0,4.0,0.0,3.0,14.0,0.0,3.0,0.0,0.0,20.0,0.0,2.0,0.0,2.0,6.0,2.0,0.0
Slow Hands - Acoustic,3BK5t8Z6AkaeUTdFjehHqy,2017-06-30,57,160592,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.192,0.825,0.211,0.0,9.0,0.11,-8.324,0.0,0.0383,87.068,4.0,0.609,1993.0,Ireland,,False,33.09,26.48,4.93,0.18,242.0,883.0,23.0,13.0,0.0,6.0,1.0,3.0,1.0,5.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0
Paper Houses,1hJ6KojJObbRvjuVj8Ezya,2017-10-20,57,214525,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.122,0.431,0.423,3.45e-06,4.0,0.0889,-8.623,1.0,0.0349,176.856,3.0,0.291,1993.0,Ireland,,False,27.38,33.88,4.52,0.3,187.0,668.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,11.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
On The Loose,0kThmY7A0ynir2qLWFFhrY,2017-10-20,60,223814,False,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,8710989,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",75,0.00534,0.723,0.601,1.74e-06,11.0,0.162,-7.085,0.0,0.0337,124.01,4.0,0.718,1993.0,Ireland,,False,53.48,37.17,4.83,0.12,385.0,1334.0,4.0,17.0,0.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0
Professor Umbridge,5XbDL9Otyn3C9vAY3awneT,2007-07-07,45,152600,False,Nicholas Hooper,6S9bLkEZSVIcY18RNcNG50,40925,"['british soundtrack', 'scorecore', 'soundtrack']",52,0.699,0.479,0.267,0.722,4.0,0.339,-17.335,0.0,0.041,140.217,4.0,0.108,1952.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Dumbledore's Army,2GY8VKvfP3ZtKSk1byDYb1,2007-07-07,51,160253,False,Nicholas Hooper,6S9bLkEZSVIcY18RNcNG50,40925,"['british soundtrack', 'scorecore', 'soundtrack']",52,0.793,0.337,0.119,0.794,7.0,0.161,-21.437,1.0,0.0382,80.265,4.0,0.209,1952.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Into My Arms - 2011 Remastered Version,407ltk0BtcZI8kgu0HH4Yj,1997,64,256120,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.894,0.484,0.0874,0.154,0.0,0.11,-17.796,1.0,0.0394,94.163,4.0,0.219,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Right Hand - 2011 Remastered Version,0qHeP8zt2WWef7EWCs1ECj,1994-04-18,64,370573,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.139,0.735,0.403,0.473,4.0,0.107,-11.599,0.0,0.037,115.658,4.0,0.453,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
O Children,29FQEJUtBAnxWEkux39d7I,2004-09-20,67,411386,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.513,0.484,0.554,0.00207,4.0,0.0533,-7.064,0.0,0.0324,121.619,4.0,0.235,,Australia,,True,46.56,30.51,5.4,0.24,409.0,1541.0,5.0,9.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,16.0,3.0,0.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0
The Weeping Song - 2010 Remastered Version,7A4qkJulbEMvveTLvj7Tbo,1990,48,265146,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.204,0.416,0.723,4.89e-06,7.0,0.116,-9.793,0.0,0.136,170.3,4.0,0.719,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ship Song - 2010 Remastered Version,3Ybl3DyPcWsz5ZCliEo3l1,1990,50,314146,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.271,0.318,0.412,0.0,7.0,0.0959,-10.364,1.0,0.0303,142.287,4.0,0.125,,Australia,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Nan's Song,4csONhd0Qm1bTLRlJaqNZO,2002,32,938106,False,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,1193659,['permanent wave'],62,0.199,0.246,8.77e-05,9.49e-05,9.0,0.123,-9.821,0.0,0.0441,77.817,4.0,0.1,,Australia,,True,33.82,29.05,4.91,0.29,239.0,868.0,9.0,13.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0
One Of These Things First,0hNVjU6JKydHts0SAjHCno,1970-03-06,60,290733,False,Nick Drake,5c3GLXai8YOMid29ZEuR9y,642619,"['british folk', 'folk', 'folk rock', 'melancholia', 'singer-songwriter']",60,0.836,0.604,0.37,0.346,4.0,0.0954,-18.45,1.0,0.0362,90.339,3.0,0.666,1948.0,United Kingdom,male,False,36.17,31.78,5.09,0.16,217.0,806.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Get You Home,3m3FX4AL0Rpsv0ZCUAyBWO,2016-08-05,17,191173,False,Nick Fradiani,0YklCNXJmtsiaFPCEjWXut,11917,['talent show'],27,0.0702,0.652,0.898,0.0,1.0,0.0936,-4.408,1.0,0.0787,109.968,4.0,0.886,1985.0,United States,male,False,50.82,40.85,4.82,0.1,450.0,1375.0,43.0,70.0,10.0,0.0,25.0,1.0,14.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,34.0,10.0,35.0,0.0,0.0
"Introducing Me - From ""Camp Rock 2: The Final Jam""",74tQaH4CxM5Rs9BzerEbHr,2010-01-01,65,186893,False,Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,8228892,"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",64,0.46,0.513,0.496,0.0,11.0,0.106,-6.049,1.0,0.0511,113.072,4.0,0.676,1992.0,United States,male,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Jealous,2RqtfcLB7iOZj0zYB8Auhu,2015-11-20,65,223106,False,Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,8228892,"['australian pop', 'dance pop', 'pop', 'post-teen pop', 'uk pop']",64,0.013,0.7,0.701,0.0,11.0,0.461,-3.834,0.0,0.161,93.012,4.0,0.38,1992.0,United States,male,False,46.59,25.81,5.33,0.15,371.0,1315.0,31.0,18.0,2.0,2.0,9.0,1.0,0.0,9.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0
We Are Never Apart,6FMEhitPeeZldk6hTVHMx3,2017-09-08,52,274226,False,Nick Mulvey,3x8FbPjh2Qz55XMdE2Yalj,235854,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk']",58,0.68,0.713,0.476,0.0147,6.0,0.117,-8.028,1.0,0.0268,104.495,4.0,0.603,1984.0,United Kingdom,,False,26.88,25.15,5.38,0.27,178.0,706.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,3.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
Cucurucu,3G3PP7pAkAaZ6QzM0duBry,2014-05-12,58,267573,False,Nick Mulvey,3x8FbPjh2Qz55XMdE2Yalj,235854,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk']",58,0.173,0.559,0.611,4.38e-05,6.0,0.0839,-7.932,0.0,0.0538,97.006,4.0,0.481,1984.0,United Kingdom,,False,47.59,51.03,5.47,0.21,310.0,1286.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0
Photograph,3hb2ScEVkGchcAQqrPLP0R,2005-09-26,69,258920,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.000932,0.515,0.876,0.000166,8.0,0.136,-3.756,1.0,0.0292,145.916,4.0,0.385,,Canada,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Savin' Me,4Gd9PUEuOTOJtbgd4YxLXM,2005-09-26,67,219320,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.000731,0.441,0.815,0.0,3.0,0.414,-4.088,1.0,0.0276,164.007,4.0,0.522,,Canada,,True,40.81,40.71,4.94,0.14,340.0,1052.0,34.0,11.0,4.0,0.0,19.0,3.0,1.0,19.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,25.0,0.0,3.0,4.0
If Today Was Your Last Day,4QJLKU75Rg4558f4LbDBRi,2008-10-28,67,249066,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,8.67e-05,0.485,0.911,0.0,3.0,0.092,-5.749,1.0,0.0355,89.956,4.0,0.568,,Canada,,True,54.41,36.86,5.17,0.21,419.0,1619.0,0.0,28.0,0.0,1.0,3.0,4.0,0.0,9.0,0.0,0.0,2.0,3.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Far Away,0ADZ5dmXhlfzjMw6lefoPl,2005-09-26,72,238173,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.000681,0.518,0.797,0.0,6.0,0.107,-5.153,1.0,0.0309,132.918,4.0,0.293,,Canada,,True,35.31,22.66,4.84,0.16,305.0,1037.0,27.0,32.0,0.0,9.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,5.0
Rockstar,6n9yCXvLhnYMgJIiIcMu7D,2005-09-26,69,252040,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.0459,0.616,0.91,0.0,0.0,0.343,-3.004,1.0,0.0386,144.072,4.0,0.693,,Canada,,True,66.78,42.51,5.09,0.26,629.0,2330.0,23.0,6.0,2.0,0.0,5.0,2.0,3.0,22.0,0.0,16.0,0.0,1.0,28.0,0.0,0.0,6.0,4.0,0.0,6.0,7.0
How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,2001-09-11,79,223840,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.00135,0.446,0.764,0.0,10.0,0.099,-5.042,1.0,0.033,172.094,4.0,0.543,,Canada,,True,48.76,32.47,5.0,0.13,408.0,1360.0,25.0,18.0,0.0,1.0,9.0,5.0,0.0,8.0,4.0,6.0,0.0,1.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0
Gotta Be Somebody,06T10fEzN8ZCcqzQZYA184,2008-10-28,63,252653,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.000354,0.536,0.89,0.00165,0.0,0.133,-5.222,1.0,0.0601,115.998,4.0,0.205,,Canada,,True,60.92,42.62,5.31,0.13,462.0,1799.0,9.0,9.0,1.0,6.0,9.0,9.0,0.0,5.0,0.0,2.0,10.0,3.0,26.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0
Fight for All the Wrong Reasons,0A3ePIlqgEXdXmHjEW2ztV,2005-09-26,46,224280,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,4.42e-05,0.455,0.922,0.000663,10.0,0.067,-4.499,0.0,0.0401,169.819,4.0,0.748,,Canada,,True,59.92,28.05,4.98,0.1,496.0,1639.0,61.0,12.0,0.0,5.0,38.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,13.0,5.0,2.0,0.0,6.0,5.0,0.0,10.0
Someday,4PkJ7c9y1CwpuVOiJODnCZ,2003-09-23,70,207466,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,0.000616,0.455,0.858,0.000247,11.0,0.226,-5.659,0.0,0.0391,163.118,4.0,0.597,,Canada,,True,44.52,34.44,5.3,0.14,373.0,1369.0,19.0,18.0,0.0,11.0,7.0,6.0,0.0,3.0,0.0,10.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0
Figured You Out,1Yuim9eHBfG8YUJII28XDF,2003-09-23,60,228480,False,Nickelback,6deZN1bslXzeGvOLaLMOIF,5829212,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74,2.63e-05,0.544,0.867,0.0165,10.0,0.266,-5.527,1.0,0.0517,93.925,4.0,0.726,,Canada,,True,48.43,33.29,4.91,0.13,404.0,1343.0,34.0,36.0,0.0,8.0,8.0,13.0,0.0,23.0,0.0,2.0,0.0,8.0,21.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
Starships,1oHNvJVbFkexQc0BpQp7Y4,2011-01-01,74,210626,True,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,25681645,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",84,0.135,0.747,0.716,0.0,11.0,0.251,-2.457,0.0,0.075,125.008,4.0,0.751,1982.0,United States,female,False,46.31,27.09,4.6,0.18,424.0,1457.0,10.0,8.0,12.0,0.0,4.0,4.0,0.0,10.0,0.0,12.0,6.0,1.0,14.0,3.0,6.0,4.0,4.0,0.0,1.0,1.0
Super Bass,3hlksXnvbKogFdPbpO9vel,2010-11-22,80,200013,True,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,25681645,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",84,0.271,0.723,0.86,4.56e-06,11.0,0.598,-4.357,1.0,0.203,126.979,4.0,0.667,1982.0,United States,female,False,68.33,39.68,4.65,0.19,681.0,2458.0,24.0,29.0,3.0,7.0,5.0,9.0,23.0,11.0,3.0,0.0,2.0,0.0,25.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0
The Night Is Still Young,4bBrKDo8rchikwZOtmXbIH,2014-12-15,67,227560,True,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,25681645,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",84,0.00212,0.656,0.692,0.00305,1.0,0.128,-6.145,0.0,0.0563,128.016,4.0,0.693,1982.0,United States,female,False,52.57,34.47,4.79,0.2,511.0,1829.0,6.0,9.0,0.0,0.0,10.0,1.0,1.0,18.0,8.0,30.0,0.0,0.0,39.0,0.0,2.0,6.0,2.0,1.0,0.0,2.0
Pound The Alarm,5kcE7pp02ezLZaUbbMv3Iq,2012-01-01,65,205640,True,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,25681645,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",84,0.0403,0.728,0.858,4.09e-06,9.0,0.0241,-3.686,1.0,0.0609,125.055,4.0,0.591,1982.0,United States,female,False,37.75,27.42,4.57,0.19,321.0,1122.0,11.0,7.0,13.0,4.0,7.0,3.0,0.0,15.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,6.0,7.0,0.0,5.0,1.0
Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,2014,79,245866,False,Nico & Vinz,0awl5piYwO0CDTHEkCjUhn,495935,['pop rap'],63,0.175,0.729,0.675,1.58e-06,8.0,0.55,-6.003,1.0,0.0312,119.968,4.0,0.779,,Norway,,True,50.28,31.68,4.88,0.12,483.0,1576.0,53.0,7.0,7.0,1.0,0.0,0.0,0.0,2.0,14.0,5.0,1.0,0.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
Listen,6tBMiqmGh1H2sXpyJZbJuW,2017-11-03,37,145599,False,Nico & Vinz,0awl5piYwO0CDTHEkCjUhn,495935,['pop rap'],63,0.502,0.705,0.602,0.0,11.0,0.0494,-7.353,1.0,0.0589,97.993,4.0,0.8,,Norway,,True,35.17,25.15,4.85,0.19,272.0,934.0,10.0,15.0,0.0,4.0,16.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0
Beast,0GrcPg89CPjXEkPAsAooGP,2013-02-05,47,240986,False,Nico Vega,1gUch6pcj8OKOw6kKlWAPE,53807,['indie rock'],38,0.00256,0.422,0.91,2.35e-05,2.0,0.0765,-3.669,1.0,0.0548,139.984,4.0,0.159,,United States,,False,34.56,34.42,5.16,0.16,240.0,921.0,4.0,8.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,7.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fury Oh Fury,1dSC6x69kJOweJM3SPmpLi,2014-07-22,34,228651,False,Nico Vega,1gUch6pcj8OKOw6kKlWAPE,53807,['indie rock'],38,0.0165,0.472,0.857,2.83e-05,0.0,0.103,-4.353,1.0,0.0742,79.505,4.0,0.452,,United States,,False,31.53,22.13,4.59,0.15,255.0,758.0,9.0,12.0,87.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0
Raske Briller,5lwU311GwiiWBhcXrdy1R4,2019-02-22,51,198562,False,Nicolay Ramm,5VD5GCCQ2hh0m7ufVlmcue,16376,['norwegian pop'],40,0.0174,0.718,0.723,0.0,8.0,0.0948,-7.716,1.0,0.0378,104.044,4.0,0.421,1988.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Carl Sagan,24GCf1A4pOTEDDcBponpjn,2016-03-25,49,232866,False,Night Moves,6Pled8lBAODAviS574l1Q4,45803,"['indie rock', 'neo-psychedelic']",44,0.0112,0.465,0.727,0.802,8.0,0.0964,-5.181,0.0,0.0353,118.149,4.0,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young and Vicious,1hklcQ93WQX4YZ6ANMKm2l,2013-11-05,11,212640,False,Night Terrors of 1927,7m3fe3erw9iO9gs4AeLSG8,14564,"['indie poptimism', 'la indie']",24,0.143,0.531,0.734,6.72e-06,10.0,0.123,-6.446,1.0,0.0378,138.04,4.0,0.415,,United States,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyhole,5dsmk890y915OufrhHAiEl,2021-02-12,3,166986,False,Niights,6Lf9n2TMJ6ErlTXrK5l3Ii,1438,['cleveland indie'],4,0.00142,0.461,0.975,0.000151,5.0,0.342,-3.125,0.0,0.0582,114.957,4.0,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DJ, Ease My Mind",5kSGVl7Bgy3JtdfiwdBchG,2012-08-07,24,241035,False,Niki & The Dove,4hiLNlqr4vQdiuo1aQKSXS,81320,"['art pop', 'electropop', 'indietronica', 'metropopolis', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",43,0.0257,0.588,0.728,1.79e-06,1.0,0.11,-5.719,0.0,0.0881,128.051,4.0,0.194,,Sweden,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
O Helga Natt,1nkTWhNuHAz8S6UWruVvUL,2016-12-11,31,316696,False,Nils Bech,57QhXfAsLsIRtgC1VfHu1F,6514,"['norwegian indie', 'norwegian pop', 'oslo indie']",28,0.921,0.145,0.177,0.42,7.0,0.0854,-13.861,1.0,0.0414,80.891,5.0,0.0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Odal,5sbeQ1QEQejRDixwya7SQ3,2016-10-21,36,329786,False,Nils Bech,57QhXfAsLsIRtgC1VfHu1F,6514,"['norwegian indie', 'norwegian pop', 'oslo indie']",28,0.449,0.654,0.744,0.826,11.0,0.0833,-9.372,0.0,0.0495,117.387,4.0,0.578,,,,,30.31,17.99,4.68,0.53,256.0,1006.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
