song,track_id,release_date,song_popularity,duration(ms),explicit,artist_name,artist_id
Have You Ever Seen The Rain,2LawezPeJhN4AWuSB0GtAU,1970-12-07,82,160133,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Down On The Corner,2gE95JskwQ1pCACTpGe1Db,1969-11-02,74,166280,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,1969-08-03,79,141600,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,1969-11-02,81,140773,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Proud Mary,6pxWv6GV35VGmcPf5dh6CH,1969-01-05,72,187213,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Lodi - Remastered 1985,0LMURKNxUPx7OIInOqSc3N,1976-01-01,50,190400,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Green River,11DjZQEZ69EXLo77HVj6yW,1969-08-03,68,154120,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
Down On The Corner - Jam With Booker T.,1G94iOtvExyCWSYja7PQeF,1969-11-02,36,168053,False,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd
West End Girls (Bossa Version),0NzikosgBmPGRxPt2a6Hk4,2010-03-31,33,230051,False,Cris Delanno,1q66oVc7ZO3bFndFCAuOOd
Undone In Sorrow,0zpjOA6VNl3qklFnyOcBQV,2008-04-24,36,185840,False,Crooked Still,7LOJ56d8VmOebynlV01KfU
Don’t Dream It’s Over - Home Demo,0fiSpF9mvRFQWy0ca64d1g,2016-01-01,23,194947,False,Crowded House,7ohlPA8dRBtCf92zaZCaaB
Come As You Are,6iha1ZUpCGUJrrQLDSFYux,2014-01-01,60,289746,False,Crowder,39xmI59WrIMyyJjSDq6WCu
Untrust Us,6RpuNjTsUQo7eByN3kWvYx,2008-03-18,55,186373,False,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO
Crimewave,3TjliM0xQ3fkza0RpINRrq,2008-03-18,66,258453,False,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO
Vanished,0Q2YGyMeeZMAvzebtxoQ5f,2008-03-18,67,242960,False,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO
Knights,1BqZJdBeaE9N1NXBBeeJsM,2008-03-18,50,193706,False,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO
Celestica,5QmolkpuE6IfPdr7j2MGn5,2011-01-01,50,228400,False,Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO
Most Wanted,6cG3kCfXt4xUm1tTEio958,2011-05-23,35,183600,False,Cults,3Oim8XBPbznAa8Jj8QzNc8
High Road,1eZLrXjki3s7CiNKMlpHQe,2013-10-15,41,268546,False,Cults,3Oim8XBPbznAa8Jj8QzNc8
Go Outside,0V8jGgK39sLsj2yAHHPigU,2011-05-23,53,203066,False,Cults,3Oim8XBPbznAa8Jj8QzNc8
Karma Chameleon - Remastered 2002,2wSAWEYUHkt92X4SBAPqZE,1983-10-01,75,252773,False,Culture Club,6kz53iCdBSqhQCZ21CoLcc
Do You Really Want To Hurt Me,1I6q6nwNjNgik1Qe8Oi0Y7,1982-09-01,66,262173,False,Culture Club,6kz53iCdBSqhQCZ21CoLcc
Cupid Shuffle,07Tx168RSsUS1HqkDIOZbH,2007-09-11,64,231360,False,Cupid,0lax1ZgWclW6mZFaGu27MM
Move on Up - Extended Version,01gDLZsi0j5fWC28FLPNO8,1970,62,535333,False,Curtis Mayfield,2AV6XDIs32ofIJhkkDevjm
Magrela Fever,3pD06KNTWqPbfOrf76WC4l,2008-10-07,19,250640,False,Curumin,1W1k6LUPDR0l4zwvKR4YLI
Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe,1983-10-14,79,238266,False,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY
Time After Time,7o9uu2GDtVDr9nsR7ZRN73,1983-10-14,76,241333,False,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY
Snake Eater,2e3g8go386Zn6EyIz60Ci9,2007-07-18,53,177080,False,Cynthia Harrell,667EyTZx1NKnqwRwhwYQYv
Insane in the Brain,1oTHteQbmJw15rPxPVXUTv,1993-07-20,74,208266,True,Cypress Hill,4P0dddbxPil35MNN9G2MEX
"My Heart Will Go On - Love Theme from ""Titanic""",33LC84JgLvK2KuW43MfaNq,1997-10-24,74,280000,False,Céline Dion,4S9EykWXhStSc15wEx8QFK
It's All Coming Back to Me Now,5EQzuYfTZt7B2LqlvTF49l,1996-02-28,73,456866,False,Céline Dion,4S9EykWXhStSc15wEx8QFK
How Does A Moment Last Forever,0CJvw1j88DGbvDhqmjJgc8,2017-03-10,57,217537,False,Céline Dion,4S9EykWXhStSc15wEx8QFK
"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",7FihoA0WgTT21DkWR7wbYR,2018-05-03,64,199506,False,Céline Dion,4S9EykWXhStSc15wEx8QFK
Paper Trails,1DK2JuYarBeNwcLNPw1Qyo,2013-10-07,54,289840,False,DARKSIDE,2933wDUojoQmvqSdTAE5NB
Give Me Your Love,2YLoH1JddfqPaZceR5ArIN,2019-02-13,51,197803,False,DEAMN,1Q50Y9cXWlkNEG6gJfUP1e
Bonnie & Clyde,6IFpwncCkKrXHyP0RuG9r6,2016-03-25,56,224606,False,DEAN,3eCd0TZrBPm2n9cDG6yWfF
instagram,6z1kLsntE7FuzKZHZWrXYN,2017-12-26,69,255728,False,DEAN,3eCd0TZrBPm2n9cDG6yWfF
Whip It,4sscDOZCkbLSlDqcCgUJnX,1978,67,161133,False,DEVO,0UKfenbZb15sqhfPC6zbt3
The General,6n6EXIwLtNwe4u4CFzENYm,1997-09-01,66,246920,False,DISPATCH,6v4jPZO3UIDNJIgdxRxtr9
Bang Bang,2yGoiZes2YcueNA4nGDmdS,1997-09-01,63,267746,False,DISPATCH,6v4jPZO3UIDNJIgdxRxtr9
The Fresh Prince of Bel-Air,0UREO3QWbXJW3gOUXpK1am,1998,62,177266,False,DJ Jazzy Jeff & The Fresh Prince,1mG23iQeR29Ojhq89D5gbh
Think About You,6BWTZwXamKhjdYlicjjVjB,2016-10-21,54,201133,False,DJ Leonardo Rafael,1H3ly1FV1jdgQTutTBX1tf
ORANGE,2QFvsZEjbketrpCgCNC9Zp,2018-07-27,43,160456,False,DJ Sinyal Tak Ada,3arAA90OE8LTxliKOUUjj2
Black Is The Night feat. Katherin DeBoer,6rlWZoWjZVMiHpdzGHo4kw,2007-07-27,11,260333,False,DJ Vadim,4vwzEW1kPK1BlgSBGrRyqZ
Cake By The Ocean,76hfruVvmfQbw0eYn1nmeC,2016-11-18,82,219146,True,DNCE,6T5tfhQCknKG4UnH90qGnz
Truthfully,2lBqyCeue1bCd6HCZtKXHu,2016-11-18,63,182653,False,DNCE,6T5tfhQCknKG4UnH90qGnz
Gasolina,228BxWXUYQPJrJYHDLOHkj,2004-07-13,81,192600,False,Daddy Yankee,4VMYDCV2IEDYJArk749S6m
"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn,2001-03-12,72,224693,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Aerodynamic,3H3cOQ6LBLSvmcaV7QkZEu,2001-03-12,60,212546,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,2001-03-12,66,301373,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
One More Time,0DiWol3AO6WpXZgp0goxAV,2001-03-12,77,320357,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Give Life Back to Music,0dEIca2nhcxDUV8C5QkPYb,2013-05-17,62,275386,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
The Game of Love,3ctALmweZBapfBdFiIVpji,2013-05-17,58,322146,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Giorgio by Moroder,0oks4FnzhNp5QPTZtoet7c,2013-05-17,66,544626,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Motherboard,79koEJRtKOOGJ0VSAF3FMk,2013-05-17,53,341653,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Contact,2KHRENHQzTIQ001nlP9Gdc,2013-05-17,54,383626,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Crescendolls,6vuPZX9fWESg5js2JFTQRJ,2001-03-12,55,211640,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
High Life,098ttCNmncrO4YvqWUNMvn,2001-03-12,55,201800,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Something About Us,1NeLwFETswx8Fzxl2AFl91,2001-03-12,69,232666,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Short Circuit,4npMbTuxrUA3Wd7edACZ2L,2001-03-12,53,206866,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Face to Face,7v9Q0dAb9t7h8gJOkcJHay,2001-03-12,61,240173,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Drive Unreleased 1994,239PLs9HLAuJ72yqFhS0nw,2011-09-19,12,440080,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
"Solar Sailer - From ""TRON: Legacy""/Score",0Jc2SfIHv63JNsUZpunh54,2010-12-03,56,162120,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",0mHayzmzEB485RkUCETcCL,2010-12-03,45,197826,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Too Long,3zMvotMEQK3xvH01vA9wAP,2001-03-12,54,600293,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Da Funk,0MyY4WcN7DIfbSmp5yej5z,1997-01-17,63,328680,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Around the World,1pKYYY0dkg23sQQXi0Q5zN,1997-01-17,75,429533,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Teachers,4ZdjCuiWBv2weLftWPJ72c,1997-01-17,47,173493,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Human After All,3aByRUC2BVL6Fs1zI723sd,2005-03-14,46,319879,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Robot Rock,4zu9wo2FXoBSsKjO6tRB3R,2005-03-14,53,287720,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Too Long / Steam Machine,3n4ow4XGzwSIPxA3JHLF9p,2007-11-19,48,421600,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Make Love,1WnXCfO6oIxG0TbJj29MqR,2005-03-14,45,289680,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
The Brainwasher,61qwHnU8dyMqPemGzopDcp,2005-03-14,32,248400,False,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi
Backbeat,3fsYp2OCMwkANwqHCAWv5H,2016-09-02,46,225733,False,Dagny,6Paz0vXJJ9bCPf0fEm3qzg
Wearing Nothing,2TDCuQqCA7VwmihYZnvUY1,2017-05-26,44,197520,False,Dagny,6Paz0vXJJ9bCPf0fEm3qzg
That Feeling When,3Va1sFKlIYxo36JTdWDg6I,2018-05-04,40,202346,False,Dagny,6Paz0vXJJ9bCPf0fEm3qzg
Love You Like That,2IClzYyvgwrsmVVipYsx5T,2017-10-13,58,177946,False,Dagny,6Paz0vXJJ9bCPf0fEm3qzg
Landslide,41fecZEX4sPrRxnjZQ6DGU,2018-07-24,50,179386,False,Dagny,6Paz0vXJJ9bCPf0fEm3qzg
Escape From Nebula M Spacehunter,0M4FiVQGTMmLS5cn6LWURn,2010-09-21,33,325888,False,Daikaiju,1boMjUeqvfISOyhMtR89QC
Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,1998-02-28,57,303133,False,Daler Mehndi,6wa1AsxB9oJP7lwNSmbcYx
Ohio,2Zil3WE87dHNuxKTtPBEEX,1999-03-09,43,221600,False,Damien Jurado,79JJCxCCfJ8HufX6w8q2k4
9 Crimes,08YEGpKt2LHJ0URCXKHEie,2006-11-07,56,219226,False,Damien Rice,14r9dR01KeBLFfylVSKCZQ
Delicate,5mb6SzBnxv1ywFSH9V3uxd,2003-06-03,48,312066,False,Damien Rice,14r9dR01KeBLFfylVSKCZQ
Coming of Age,1VMqkvlOqaH0HP0nsj1bx5,1990,50,259839,False,Damn Yankees,7ihLzUpuNecU5VBkvOUDNq
High Enough,5t5rCnsgRBtcKqTB7SbD1Q,1990,60,287320,False,Damn Yankees,7ihLzUpuNecU5VBkvOUDNq
Lonely Press Play,5lEIBqvpZEGhjMg8rdVKeg,2014-04-22,42,222760,False,Damon Albarn,0O98jlCaPzvsoei6U5jfEL
Mr Tembo,5oLOgSExVFBBzYTXVblcwu,2014-04-22,45,223840,False,Damon Albarn,0O98jlCaPzvsoei6U5jfEL
Everyday Robots,2dLL8ikM6GXMhKX39c12zN,2014-04-22,41,239496,False,Damon Albarn,0O98jlCaPzvsoei6U5jfEL
How Not To,4n0xztUAbHPUV8G3NQvF30,2016-06-03,60,192000,False,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
From the Ground Up,0lQJBl9YEsoMtE8D4yTE9g,2016-06-03,66,253933,False,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
Nothin' Like You,4W38RXuQNuoTSwVsQA1OGC,2014-04-01,61,186253,False,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
Tequila,42fw0rxRO2xbesF6mJfd4Y,2018-06-22,72,196746,False,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
All To Myself,08tq1XcHwVt5PHXUo87i0D,2018-06-22,66,169920,False,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
U + Me =,4pRVE1WqpUzCXQNYcyeZqY,2009,17,189226,False,Dan Black,5kW3q7Vywlw24apaeufin6
From Nowhere,5c9YHjSjEZxaCxsF1Gy5Jt,2014-01-01,53,196848,False,Dan Croll,5Rr15NSbi1Xjno1AEP9u21
Evermore,3Yn97I3qIj7Px0Bi4rkD2q,2017-03-10,65,194541,False,Dan Stevens,5lLVsxABqSuosfqAoLQeXV
Beautiful Sunday,6DqNZJ4hhBYd8qj9WbpSTJ,2013-03-31,52,182133,False,Daniel Boone,3M5aUsJmembbwKbUx434lS
Giants in the Sky,6Tje0nyqerYacwmYuWPdD0,2014-01-01,43,146080,False,Daniel Huttlestone,0yS5MNfD7YXRiv4DEFyc5F
It Is Well With My Soul,6mJhwnH7LWwzLXx66lLo8Q,2011-01-18,33,151786,False,Daniel Martin Moore,4OnCEh1bwvvTuq9X0kM0iS
Softly and Tenderly,7rQQfXwCNR8xfalLfIdbLY,2011-01-18,27,206600,False,Daniel Martin Moore,4OnCEh1bwvvTuq9X0kM0iS
Escape From East Berlin,7IxWg8bNCu7t54bJAEyM1p,2015-08-07,19,265946,False,Daniel Pemberton,7LbEDjJKrmWoMcN3OpaNnR
Bad Day,0mUyMawtxj1CJ76kn9gIZK,2005-02-22,75,233640,False,Daniel Powter,7xTcuBOIAAIGDOSvwYFPzk
Turn Back Time,4KnnWpUyPfQD6X5SQSTlH3,2017-11-03,66,223561,False,Daniel Schulz,3pVuaUisHmRfVy53qWwmql
Breakaway,1wNfzK79z1vTjRRQiQ20j1,2015-01-01,26,233533,False,Daniel Seavey,1Mpe1F54BIyYWIVrZKBv6Y
You Make My Dreams,5kn8foqu9fVRqg9x6pFnYQ,2015-01-01,21,161066,False,Daniel Seavey,1Mpe1F54BIyYWIVrZKBv6Y
Proofread,68XR81vAdqzPZSk5k40Zd6,2014-11-25,24,266666,False,Daniel Wilson,44eNlYXYkIGob3NU82tgLq
Main Title,0U6lmEhmRVptZAX7HrauqG,2002-05-02,53,209906,False,Danny Elfman,5qBZETtyzfYnXOobDXbmcD
"Alice's Theme - From ""Alice in Wonderland""/Soundtrack Version",4p7EYvJ6yWEjZDZuguSti7,2010-01-01,47,307226,False,Danny Elfman,5qBZETtyzfYnXOobDXbmcD
Tell Your Heart To Beat Again,4F6KXBE38OBGPZsryUih1x,2014-04-22,58,233774,False,Danny Gokey,5Yu3b48Y29bZlI1cLPOZJz
Baby I Won't,1G0xFA3KNiKdbjhT2asL43,2017-06-15,55,205714,False,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj
Me Rehúso,6ifUES3keWjwXgae8pXI3o,2019-03-22,78,205714,False,Danny Ocean,5H1nN1SzW0qNeUEZvuXjAj
Am I Demon,0kZpg64mTDk3V6jhGGEd7M,1988-01-01,57,297293,True,Danzig,34c4iQ5tkaZKu6Sv28BTde
Wagon Wheel,3xdjjKMcMOFgo1eQrfbogM,2013-01-01,79,298373,False,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ
If I Told You,4Az17HfqonKSWNsaLgTBeK,2017-10-20,61,212320,False,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ
For The First Time,0LG2cFomCi8Fb664Lvr3Nu,2017-10-20,60,197053,False,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ
Alright,5JlH51YDYsGj2dyEJKKjcN,2008-01-01,71,231920,False,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ
Black Prophecies,2g4Hcmq07NfHbiIAyEupzy,1986,25,507413,False,Dark Angel,0RFQyVQGVcECxnuSLvEKxV
Norway In September,3xSrcsSLzqoIrnm1HLQbSd,2008-10-20,15,346693,False,Darkthrone,7kWnE981vITXDnAD2cZmCV
The Hordes of Nebulah,3CxNipTa8u3HrZctwtNfyT,1995-06-05,35,333026,False,Darkthrone,7kWnE981vITXDnAD2cZmCV
Quintessence,0h2KyPkIISeMMkA2X0eXU5,1995-06-05,45,456906,False,Darkthrone,7kWnE981vITXDnAD2cZmCV
To Walk the Infernal Fields - Studio,5NxPI7Eh7eECXlpW9ehq2v,1993-06-24,28,472333,True,Darkthrone,7kWnE981vITXDnAD2cZmCV
Christmas (Baby Please Come Home),46pF1zFimM582ss1PrMy68,1963,45,166453,False,Darlene Love,391oLRVmoTkumiN79HkTWu
They Say,297lTBnCfkMyqzCfDCpqn6,2008-07-29,61,167973,True,Daron Malakian and Scars On Broadway,5vbtZfRJjn2QLhPhtYpiqi
Tennessee River Run,1eS6UVVqLhTTpNZAAP1GH7,2002-01-01,45,203133,False,Darryl Worley,4zIBkSJcqRp4ADuFI94WvO
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,1980,78,190626,False,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H
Maneater,7j74lucZ59vqN67Ipe2ZcY,1982-10-04,75,273173,False,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H
Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,1976-08-01,74,142786,False,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H
Private Eyes,5HQ639Z3ms3hnZx0KfWnkp,1981,65,217200,False,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H
Too Much Fun,38CnG9HxpVtqXVqpESBr6H,1995-05-20,55,165600,False,Daryle Singletary,1mQ9wgWshECdFsDbT7ATzT
Landfill,7zUnbLzzq8g5IoKedMiRo9,2012-01-01,47,263906,False,Daughter,46CitWgnWrvF9t70C2p1Me
Smother,27ViT9yPmgH4TLyXPTsQWl,2013-01-01,51,240560,False,Daughter,46CitWgnWrvF9t70C2p1Me
It's Not Over,234RqTZmnDTnxWlVciXHLD,2006,62,215026,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Used To,08PTr1MnJ0NvZvz09HIMWI,2006-11-20,41,212266,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Over You,2R5uY1gbIKzGB1yAOH067s,2006,60,204853,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Life After You,4gWTBq5Jftq5CEKYpLXD8R,2009-07-14,55,206413,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Crawling Back To You,571pa5LGKPGLNTLcobbrgr,2011-11-21,50,225440,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Feels Like Tonight,2tVCFmn2zKg2wGXS1TCIIA,2006-11-20,49,238733,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Home,2mobr1UlKjhxDTOVqng3jw,2006,59,255666,False,Daughtry,5P5FTygHyx2G57oszR3Wot
What About Now,35SuLFF1dk9nBgjE2HzTzp,2016-02-12,53,251626,False,Daughtry,5P5FTygHyx2G57oszR3Wot
No Surprise,6q4XLE5WeOBWftoc9gTl2P,2016-02-12,53,270640,False,Daughtry,5P5FTygHyx2G57oszR3Wot
September,21RRhjnMsrvQpeQ10ptSBZ,2009-07-14,51,240213,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Crashed,4mL55yuSeFzQmyRO7K2X7G,2006-11-20,43,210213,False,Daughtry,5P5FTygHyx2G57oszR3Wot
Crash into Me,1HL3yEnYq8LEyFQ3QegA5V,1996-04-30,67,316466,False,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L
Ants Marching,2FfZg072w8RoxlMOR7M4CT,1994-09-27,63,271186,False,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L
Satellite,2BjUvisO4UVAtTHs4lYiqu,1994-09-27,57,291640,False,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L
You & Me,12ZdBjNAfRXZZTvMSrJPUb,2009-06-02,58,340533,False,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L
"To Be Young (Is To Be Sad, Is To Be High)",4NaDQhWGp3M5vLfZMDozrP,2009-11-17,41,228200,False,Dave Rawlings Machine,4tlnuBsCPe8BHUuADPvUSL
"Hang Me, Oh Hang Me",5QjuTblPokfD03fkfHUuVK,1962,52,190106,False,Dave Van Ronk,6QmHysWvckkQR74oxmLmtz
Crush,4wCD0qOFNRu1Q6O3N6ycm4,2008-11-11,68,213520,False,David Archuleta,2C9n4tQgNLhHPhSCmdsQnk
As the Deer,7jZ8JuODxdSJcpex05ilZw,2000,44,144533,False,David Bauer,1ULK7BJuhRju0pfOvbQtkc
Let's Dance - Single Version [Remastered],0F1O42piteiHP3dRvKUz6p,2016-11-11,49,248586,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Starman - 2012 Remaster,0pQskrTITgmCMyr85tb9qq,1972-06-06,75,254293,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Life on Mars? - 2015 Remaster,3ZE3wv8V3w2T2f7nOCjV0N,1971-12-17,70,235986,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Space Oddity - 2015 Remaster,72Z17vmmeQKAg8bptWvpVG,1969-11-04,72,318026,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Rebel Rebel - 2016 Remaster,2EC9IJj7g0mN1Q5VrZkiYY,1974-05-24,73,274746,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Modern Love - 1999 Remaster,2Ct5nvqeZWyqTuL55YWXE7,2002,34,288466,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
The Man Who Sold the World - 2015 Remaster,4mWahKerLaVddUjb8d1Q4Q,1970-11-04,64,241346,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Moonage Daydream - 2012 Remaster,6mib3N4E8PZHAGQ3xy7bho,1972-06-06,70,279693,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Ziggy Stardust - 2012 Remaster,5IyL3XOaRPpTgxVjRIAxXU,1972-06-06,65,193880,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Station to Station - 2016 Remaster,7cehkXeGO0t8HosgO42tHl,1976-01-23,48,617720,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Young Americans - 2016 Remaster,7uPmQttafLiJyju14JREY4,1975-03-07,64,313706,False,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy
Cat People (Putting out Fire) - 2007 Remaster,0JclT9mkYAgOlXFu4loVH4,2007-03-19,41,252466,False,David Bowie Karaoke,4DjaG3ahzHsfCQ0WHz2I0s
Light On,7zmqbdEqmQWgU2wOoBPG83,2008-11-18,49,228826,False,David Cook,4SQxI8xg6LcSWL3KuGVHLa
The Time of My Life,6avyV3xlz2UFeiAUZ0SqyT,2008-11-18,54,216146,False,David Cook,4SQxI8xg6LcSWL3KuGVHLa
Come Back to Me,55r33uTqnLglVMHb1qeWOd,2008-11-18,51,248000,False,David Cook,4SQxI8xg6LcSWL3KuGVHLa
How He Loves,6WSFMa721PvfnspCRsGOMh,2009-01-01,61,318693,False,David Crowder Band,7DhP3bGT7dzr1dCkkH5mTS
Harvest,2UZTfsfSUknvgAQwkg4fWX,2019-05-10,25,150230,False,David Cutter Music,5yhFNHP0rMKAtz0fP7IArF
Rattle That Lock,6IYLjqSKQ4ma8FwlZd9LLI,2015-09-18,49,295573,False,David Gilmour,2FcC4sDMXme2ziI7tGKMK8
Sexy Bitch (feat. Akon) - Extended,6LC5B3PcsuTPWc2BrdVr2h,2009-09-07,41,314013,True,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai
Titanium (feat. Sia) - Extended,38p5XtUGu6YoPiwS9rsuzB,2012-01-20,32,312500,False,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai
When Love Takes Over (feat. Kelly Rowland),77FULy278MulVvGWS8BfK7,2009-08-21,57,191000,False,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai
Play Hard (feat. Ne-Yo & Akon),2QD4C6RRHgRNRAyrfnoeAo,2011-08-24,60,201000,False,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai
Where Them Girls At (feat. Nicki Minaj & Flo Rida),3qF8WFK1OfJHA0XGBshEQc,2011-08-30,41,213480,False,David Guetta Dancestars,364HT83jh5GG5T0AfBJ4ix
"True Survivor - From ""Kung Fury""",3fnUvzulzK4SZGl5o1hgqx,2015-04-16,52,220177,False,David Hasselhoff,0cfSfyq03Uj5lVX9jcJw1m
This Vicious Cabaret,7HXpuZMs6JI4XMEVSps9MT,2022-05-04,11,203506,False,David J,2EftfRcBC3whzGDBGOwIVG
Whatever She's Got,4PJXT82AZtlDW4Q71b43oz,2014-01-01,65,236800,False,David Nail,4DZGvSv2oMkBUnPz67E6z6
As The Deer,5Jk80AJ9lWbLqaI3ivGbQZ,2017-03-24,39,239666,False,David Phelps,1R486Y8DuEKEH01hypvW1B
Wild,62w9S0AISNuNsftfRNREVQ,2004-09-14,27,540360,False,David Poe,2EM2EGYBrMa52ABtAKn5dv
Nothing But the Blood,7Ff3GV8AjtFzw582zY3ugj,2010-09-28,27,209325,False,David Potter,2Ae6nvUhh5FeRfQ986Xk8p
Come Thou Fount,49gB91XpNRvftmhsap0l2h,2010-09-28,19,223881,False,David Potter,2Ae6nvUhh5FeRfQ986Xk8p
All Your Favorite Bands,0HOvoZ4m0aJp6vY4fVrI51,2015-06-01,49,215359,False,Dawes,0CDUUM6KNRvgBFYIbWxJwV
When My Time Comes,6y9Jj7NVcBOCsnn9Ps2CPN,2009-06-16,55,308373,False,Dawes,0CDUUM6KNRvgBFYIbWxJwV
When The Tequila Runs Out,23Q4sMxgEKRXDMi62xPP5R,2016-09-16,47,284720,False,Dawes,0CDUUM6KNRvgBFYIbWxJwV
A Little Bit Of Everything,5xL83O27JVR7CtUgglnggX,2011-06-07,50,339493,False,Dawes,0CDUUM6KNRvgBFYIbWxJwV
When I Come Around,1Dr1fXbc2IxaK1Mu8P8Khz,1994-02-01,75,178000,False,Day Green Players,2JqgNNObF8FkN5Hc75KNZy
Jesus of Suburbia,58KPPL1AdLHMvR2O2PZejr,2004-09-21,66,548253,True,Day Green Players,2JqgNNObF8FkN5Hc75KNZy
